,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
1411,0,1,0,0,2,0,2,2,1,3,2,Ikigai
1412,1,3,1,2,0,1,0,1,3,2,-1,Ikigai
1413,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1414,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1415,0,0,0,1,0,0,0,0,1,0,-1,Ikigai
1416,0,0,0,0,1,0,0,2,0,5,5,Ikigai
1417,0,1,0,0,1,1,1,2,0,4,4,Ikigai
1418,0,2,0,0,2,0,1,2,0,3,3,Ikigai
1419,0,2,0,0,2,0,1,2,0,2,2,Ikigai
1420,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1421,0,2,0,1,2,0,2,1,1,3,2,Ikigai
1422,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1423,0,0,0,0,0,0,0,1,0,0,0,Ikigai
1424,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1425,0,0,0,0,0,0,0,1,0,1,1,Ikigai
1426,0,1,0,0,1,0,0,2,0,2,2,Ikigai
1427,0,0,0,0,0,0,0,0,0,2,2,Ikigai
1428,0,0,0,0,0,0,0,1,0,1,1,Ikigai
1429,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1430,0,2,0,0,3,1,2,2,0,3,3,Ikigai
1431,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1432,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1433,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1434,0,3,0,0,2,0,0,4,0,5,5,Ikigai
1435,0,1,0,0,2,0,2,2,1,4,3,Ikigai
1436,0,1,0,0,0,0,0,0,0,5,5,Ikigai
1437,0,1,0,0,1,0,1,1,0,2,2,Ikigai
1438,0,0,0,0,1,0,0,1,1,2,1,Ikigai
1439,0,1,0,0,2,0,0,2,0,4,4,Ikigai
1440,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1441,0,0,0,0,1,0,0,1,0,2,2,Ikigai
1442,0,2,2,1,3,2,1,2,1,8,7,Ikigai
1443,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1444,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1445,0,1,0,0,0,0,0,0,0,0,0,Ikigai
1446,0,2,0,0,2,0,1,3,0,3,3,Ikigai
1447,0,1,0,0,0,0,0,0,0,0,0,Ikigai
1448,0,1,0,0,1,1,1,1,0,1,1,Ikigai
1449,0,0,0,0,1,0,0,0,0,3,3,Ikigai
1450,0,1,0,0,1,0,0,2,0,2,2,Ikigai
1451,1,3,0,0,3,0,2,2,1,4,3,Ikigai
1452,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1453,0,3,0,0,4,0,2,2,0,4,4,Ikigai
1454,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1455,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1456,1,2,0,0,2,0,2,2,0,2,2,Ikigai
1457,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1458,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1459,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1460,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1461,0,3,0,0,4,0,2,3,0,5,5,Ikigai
1462,0,3,0,2,2,0,1,2,1,3,2,Ikigai
1463,0,0,0,0,1,0,0,1,0,3,3,Ikigai
1464,1,0,0,0,0,0,0,0,1,1,0,Ikigai
1465,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1466,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1467,0,2,0,0,2,0,2,2,0,3,3,Ikigai
1468,0,0,0,0,0,0,0,0,1,1,0,Ikigai
1469,0,0,0,0,0,0,0,0,0,2,2,Ikigai
1470,0,0,0,0,1,0,0,1,1,2,1,Ikigai
1471,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1472,0,2,0,0,2,0,1,2,0,4,4,Ikigai
1473,0,2,0,0,2,1,1,2,1,2,1,Ikigai
1474,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1475,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1476,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1477,0,1,0,0,1,0,0,0,0,1,1,Ikigai
1478,0,2,0,0,2,1,2,1,0,2,2,Ikigai
1479,0,2,0,0,2,0,0,4,0,6,6,Ikigai
1480,0,0,0,1,0,0,0,1,1,3,2,Ikigai
1481,0,1,0,0,1,0,1,2,0,4,4,Ikigai
1482,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1483,0,1,0,0,1,0,1,1,1,1,0,Ikigai
1484,0,2,1,0,1,0,1,1,1,2,1,Ikigai
1485,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1486,1,2,1,0,1,1,1,1,1,1,0,Ikigai
1487,0,1,0,0,2,0,1,1,0,3,3,Ikigai
1488,0,1,1,1,1,2,1,1,1,1,0,Ikigai
1489,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1490,0,2,0,1,2,1,0,1,1,6,5,Ikigai
1491,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1492,0,1,0,0,1,0,1,1,0,2,2,Ikigai
1493,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1494,0,0,0,0,0,0,0,1,0,2,2,Ikigai
1495,0,2,0,0,3,1,2,1,0,4,4,Ikigai
1496,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1497,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1498,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1499,0,1,0,0,0,0,0,0,0,1,1,Ikigai
1500,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1501,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1502,0,2,0,0,2,0,1,1,0,2,2,Ikigai
1503,1,0,1,0,0,0,0,1,1,2,1,Ikigai
1504,0,0,0,0,0,0,0,1,0,3,3,Ikigai
1505,0,1,0,0,1,0,0,1,0,2,2,Ikigai
1506,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1507,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1508,0,0,0,0,2,0,1,1,0,2,2,Ikigai
1509,0,1,0,0,1,1,1,1,0,1,1,Ikigai
1510,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1511,0,0,0,0,1,0,0,1,0,2,2,Ikigai
1512,0,1,0,0,0,0,0,2,0,2,2,Ikigai
1513,0,1,0,0,1,0,0,0,0,2,2,Ikigai
1514,0,0,0,0,0,0,0,0,1,0,-1,Ikigai
1515,0,0,0,0,0,0,0,1,0,1,1,Ikigai
1516,0,0,0,0,0,0,0,1,0,2,2,Ikigai
1517,0,2,0,0,3,0,2,3,0,4,4,Ikigai
1518,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1519,0,1,0,0,1,0,0,0,0,1,1,Ikigai
1520,0,1,0,1,1,0,1,2,0,1,1,Ikigai
1521,0,1,0,0,1,1,1,1,0,1,1,Ikigai
1522,0,1,0,0,3,0,1,1,0,3,3,Ikigai
1523,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1524,0,2,0,0,1,0,0,2,0,3,3,Ikigai
1525,0,0,0,0,1,0,0,2,0,4,4,Ikigai
1526,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1527,0,0,0,0,1,0,0,2,0,2,2,Ikigai
1528,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1529,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1530,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1531,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1532,1,2,0,0,2,0,2,3,0,4,4,Ikigai
1533,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1534,1,3,1,0,1,1,1,2,1,2,1,Ikigai
1535,0,2,0,0,2,1,2,2,0,2,2,Ikigai
1536,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1537,0,0,0,0,2,0,0,2,0,2,2,Ikigai
1538,0,0,0,0,2,0,0,1,0,3,3,Ikigai
1539,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1540,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1541,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1542,0,0,0,0,3,0,0,2,0,3,3,Ikigai
1543,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1544,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1545,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1546,0,1,0,0,0,0,0,0,1,1,0,Ikigai
1547,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1548,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1549,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1550,0,0,0,0,0,0,0,0,0,2,2,Ikigai
1551,0,0,0,0,1,0,0,1,1,3,2,Ikigai
1552,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1553,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1554,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1555,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1556,0,0,0,0,0,0,0,0,1,0,-1,Ikigai
1557,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1558,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1559,0,0,0,0,0,1,0,1,1,2,1,Ikigai
1560,0,1,0,0,1,0,0,2,0,2,2,Ikigai
1561,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1562,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1563,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1564,0,1,0,0,1,0,1,2,0,3,3,Ikigai
1565,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1566,1,0,1,1,1,1,0,0,1,3,2,Ikigai
1567,0,2,0,0,1,0,1,1,0,2,2,Ikigai
1568,0,0,0,0,0,1,0,0,1,0,-1,Ikigai
1569,2,2,1,2,2,1,2,4,1,5,4,Ikigai
1570,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1571,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1572,0,0,0,0,0,1,0,0,0,2,2,Ikigai
1573,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1574,1,0,1,0,0,0,0,1,1,1,0,Ikigai
1575,0,0,0,0,2,0,0,1,0,3,3,Ikigai
1576,0,1,0,1,2,0,1,1,0,2,2,Ikigai
1577,0,2,0,0,1,0,0,1,0,2,2,Ikigai
1578,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1579,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1580,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1581,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1582,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1583,0,1,0,0,1,0,1,3,0,4,4,Ikigai
1584,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1585,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1586,0,0,0,0,0,0,0,0,1,0,-1,Ikigai
1587,0,2,0,0,1,0,0,1,0,2,2,Ikigai
1588,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1589,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1590,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1591,0,1,0,0,1,0,0,1,0,2,2,Ikigai
1592,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1593,0,0,0,0,0,1,0,1,1,1,0,Ikigai
1594,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1595,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1596,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1597,0,1,0,0,2,0,0,2,0,2,2,Ikigai
1598,1,3,1,1,2,1,1,2,1,2,1,Ikigai
1599,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1600,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1601,0,2,0,0,1,0,1,0,1,1,0,Ikigai
1602,0,1,0,0,1,0,1,0,0,1,1,Ikigai
1603,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1604,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1605,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1606,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1607,0,0,0,0,1,0,1,1,0,1,1,Ikigai
1608,0,1,0,0,0,0,0,0,0,0,0,Ikigai
1609,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1610,0,1,0,0,1,1,1,1,1,2,1,Ikigai
1611,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1612,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1613,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1614,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1615,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1616,0,2,0,0,1,0,1,2,0,1,1,Ikigai
1617,0,1,0,0,0,0,0,0,0,2,2,Ikigai
1618,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1619,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1620,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1621,0,0,0,0,0,0,0,1,0,1,1,Ikigai
1622,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1623,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1624,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1625,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1626,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1627,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1628,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1629,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1630,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1631,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1632,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1633,1,2,1,0,1,1,1,1,1,1,0,Ikigai
1634,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1635,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1636,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1637,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1638,1,1,1,0,1,0,1,1,1,1,0,Ikigai
1639,0,1,0,0,1,0,1,1,0,2,2,Ikigai
1640,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1641,3,6,3,3,5,4,3,9,8,13,5,Ikigai
1642,1,1,1,1,3,2,1,3,2,10,8,Ikigai
1643,1,3,0,1,2,1,1,2,2,4,2,Ikigai
1644,0,0,1,1,0,1,0,0,1,0,-1,Ikigai
1645,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1646,0,1,0,0,1,2,1,1,2,3,1,Ikigai
1647,1,1,0,0,0,1,0,2,1,4,3,Ikigai
1648,0,4,0,0,4,2,2,5,1,7,6,Ikigai
1649,0,2,0,1,3,0,1,2,1,7,6,Ikigai
1650,0,0,0,0,0,0,0,1,0,3,3,Ikigai
1651,0,7,0,4,5,2,3,8,6,16,10,Ikigai
1652,1,4,1,0,1,0,0,2,1,1,0,Ikigai
1653,1,1,1,1,0,1,0,2,1,0,-1,Ikigai
1654,1,0,1,1,1,1,0,2,0,2,2,Ikigai
1655,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1656,1,3,2,1,2,1,2,4,2,5,3,Ikigai
1657,0,0,0,0,0,0,0,1,0,2,2,Ikigai
1658,0,1,0,0,1,0,1,1,0,2,2,Ikigai
1659,0,1,0,1,1,1,1,3,2,4,2,Ikigai
1660,0,0,0,1,0,1,0,0,1,0,-1,Ikigai
1661,0,2,1,3,0,1,1,0,2,1,-1,Ikigai
1662,0,2,0,0,0,0,0,2,0,2,2,Ikigai
1663,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1664,0,2,0,0,1,0,1,1,1,1,0,Ikigai
1665,0,0,1,0,1,1,0,1,0,6,6,Ikigai
1666,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1667,0,0,0,1,0,1,0,0,1,0,-1,Ikigai
1668,0,1,0,0,0,0,0,0,0,0,0,Ikigai
1669,0,1,0,0,1,0,1,2,0,2,2,Ikigai
1670,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1671,0,0,0,0,0,0,0,1,0,1,1,Ikigai
1672,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1673,0,2,0,0,1,0,1,2,0,2,2,Ikigai
1674,0,1,0,0,2,0,2,3,0,4,4,Ikigai
1675,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1676,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1677,0,0,0,1,0,1,0,0,1,0,-1,Ikigai
1678,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1679,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1680,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1681,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1682,0,1,0,0,1,0,1,1,1,1,0,Ikigai
1683,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1684,0,0,1,1,0,1,1,0,1,0,-1,Ikigai
1685,0,0,0,0,2,0,0,1,0,2,2,Ikigai
1686,1,1,1,0,1,1,1,1,1,3,2,Ikigai
1687,0,1,0,0,1,0,0,0,0,1,1,Ikigai
1688,0,1,0,2,2,0,0,0,0,4,4,Ikigai
1689,0,2,0,0,1,0,0,1,0,1,1,Ikigai
1690,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1691,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1692,1,0,1,0,0,1,0,0,1,0,-1,Ikigai
1693,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1694,0,0,0,0,0,0,0,1,0,1,1,Ikigai
1695,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1696,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1697,0,1,0,0,1,0,0,1,0,2,2,Ikigai
1698,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1699,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1700,0,0,1,1,1,0,0,1,0,2,2,Ikigai
1701,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1702,0,0,0,0,0,0,1,0,0,1,1,Ikigai
1703,0,1,0,0,1,0,1,1,0,3,3,Ikigai
1704,0,8,1,0,6,2,0,7,3,16,13,Ikigai
1705,3,5,3,1,4,3,2,11,4,14,10,Ikigai
1706,0,0,1,0,0,1,0,1,0,5,5,Ikigai
1707,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1708,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1709,0,2,0,0,3,0,1,4,0,10,10,Ikigai
1710,0,1,0,0,1,0,0,0,0,1,1,Ikigai
1711,0,1,1,1,2,1,1,2,1,2,1,Ikigai
1712,0,1,0,1,0,0,0,0,1,0,-1,Ikigai
1713,1,0,0,1,0,0,0,0,3,1,-2,Ikigai
1714,0,2,0,0,3,1,1,2,1,5,4,Ikigai
1715,0,0,0,0,0,0,0,0,0,2,2,Ikigai
1716,0,4,0,2,7,2,2,9,2,16,14,Ikigai
1717,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1718,1,1,1,0,1,0,0,1,1,2,1,Ikigai
1719,0,2,0,0,2,1,2,5,0,6,6,Ikigai
1720,0,1,0,0,3,0,1,3,0,3,3,Ikigai
1721,2,10,0,1,11,1,4,14,3,26,23,Ikigai
1722,0,0,0,0,0,0,0,1,0,2,2,Ikigai
1723,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1724,0,3,0,1,5,0,1,3,1,6,5,Ikigai
1725,0,0,0,0,0,1,0,1,1,2,1,Ikigai
1726,0,0,0,0,1,0,0,1,1,1,0,Ikigai
1727,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1728,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1729,1,0,0,1,1,1,0,2,1,4,3,Ikigai
1730,0,0,0,0,2,0,0,2,1,3,2,Ikigai
1731,0,1,0,0,0,0,0,0,0,1,1,Ikigai
1732,0,0,0,0,0,0,0,0,0,3,3,Ikigai
1733,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1734,0,3,0,0,2,1,1,1,0,3,3,Ikigai
1735,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1736,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1737,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1738,0,0,0,0,0,0,0,1,0,2,2,Ikigai
1739,0,0,0,0,2,0,1,2,0,6,6,Ikigai
1740,1,3,0,0,2,0,1,5,2,5,3,Ikigai
1741,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1742,0,1,0,0,2,1,0,4,2,7,5,Ikigai
1743,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1744,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1745,0,3,0,0,4,0,3,2,0,4,4,Ikigai
1746,1,1,1,1,2,2,1,4,1,8,7,Ikigai
1747,0,2,0,0,2,0,1,2,0,2,2,Ikigai
1748,0,1,0,0,1,0,1,4,0,5,5,Ikigai
1749,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1750,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1751,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1752,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1753,0,1,0,0,1,1,1,1,0,1,1,Ikigai
1754,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1755,0,2,0,0,1,1,0,3,1,4,3,Ikigai
1756,0,0,0,1,0,0,0,2,0,0,0,Ikigai
1757,0,2,0,0,1,0,1,0,0,2,2,Ikigai
1758,3,4,1,3,7,4,0,7,4,20,16,Ikigai
1759,0,0,0,0,0,0,0,2,1,5,4,Ikigai
1760,0,2,0,1,1,0,1,2,0,4,4,Ikigai
1761,1,0,1,1,1,1,0,1,1,4,3,Ikigai
1762,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1763,0,0,0,2,2,2,0,3,2,5,3,Ikigai
1764,1,2,0,1,2,0,0,4,1,10,9,Ikigai
1765,1,1,1,0,1,1,1,2,2,4,2,Ikigai
1766,0,2,0,0,1,0,1,4,2,7,5,Ikigai
1767,0,1,1,0,2,1,0,2,3,8,5,Ikigai
1768,1,0,0,1,0,1,0,2,1,2,1,Ikigai
1769,0,2,0,1,1,0,0,1,0,3,3,Ikigai
1770,0,3,0,0,2,0,1,3,1,4,3,Ikigai
1771,0,2,0,0,2,0,1,1,0,4,4,Ikigai
1772,0,1,0,0,1,0,1,2,0,3,3,Ikigai
1773,1,5,1,2,5,2,0,2,2,7,5,Ikigai
1774,1,0,1,1,0,0,0,0,2,0,-2,Ikigai
1775,0,1,0,0,2,0,1,4,0,5,5,Ikigai
1776,0,1,0,0,2,0,2,2,0,6,6,Ikigai
1777,0,2,0,0,3,0,1,3,0,7,7,Ikigai
1778,0,0,0,0,0,0,0,0,1,0,-1,Ikigai
1779,1,0,1,1,0,1,0,0,1,0,-1,Ikigai
1780,0,2,0,0,2,1,3,4,1,4,3,Ikigai
1781,0,2,0,0,3,0,1,2,0,5,5,Ikigai
1782,0,1,0,0,1,0,1,1,0,2,2,Ikigai
1783,1,2,1,1,1,2,1,3,2,3,1,Ikigai
1784,1,1,1,1,1,1,2,2,1,2,1,Ikigai
1785,0,1,0,0,4,0,1,3,0,6,6,Ikigai
1786,0,1,0,0,1,0,0,2,0,5,5,Ikigai
1787,0,0,0,0,0,0,0,1,0,0,0,Ikigai
1788,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1789,0,0,0,0,1,0,0,1,0,1,1,Ikigai
1790,0,1,0,0,1,0,1,1,0,3,3,Ikigai
1791,1,0,1,0,0,0,0,1,1,1,0,Ikigai
1792,0,1,1,0,1,0,0,4,2,6,4,Ikigai
1793,0,2,0,1,2,0,1,1,0,3,3,Ikigai
1794,0,0,0,0,0,0,0,3,0,5,5,Ikigai
1795,0,0,0,0,0,0,0,0,0,2,2,Ikigai
1796,0,0,0,0,0,0,0,2,0,4,4,Ikigai
1797,0,1,0,0,1,0,1,1,1,2,1,Ikigai
1798,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1799,1,3,0,1,0,1,1,1,1,0,-1,Ikigai
1800,0,1,0,0,1,0,1,1,0,2,2,Ikigai
1801,0,1,0,0,0,1,0,0,0,1,1,Ikigai
1802,0,0,1,0,0,0,0,0,1,1,0,Ikigai
1803,0,0,0,0,0,0,0,1,0,5,5,Ikigai
1804,0,0,0,0,0,0,0,1,0,0,0,Ikigai
1805,0,0,0,0,0,1,0,0,1,0,-1,Ikigai
1806,0,3,0,0,2,0,1,2,0,4,4,Ikigai
1807,0,2,0,0,2,0,1,2,0,2,2,Ikigai
1808,0,0,0,0,0,0,0,1,0,2,2,Ikigai
1809,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1810,1,0,1,1,0,1,0,1,1,2,1,Ikigai
1811,0,1,0,0,2,0,0,1,0,4,4,Ikigai
1812,0,0,0,0,1,0,0,1,0,2,2,Ikigai
1813,0,1,0,0,1,0,0,1,0,1,1,Ikigai
1814,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1815,0,1,0,0,1,0,0,1,0,2,2,Ikigai
1816,0,0,1,0,0,0,0,0,1,0,-1,Ikigai
1817,0,1,0,1,2,0,1,3,0,4,4,Ikigai
1818,0,5,0,1,6,0,1,4,0,6,6,Ikigai
1819,1,0,0,0,0,0,0,0,0,0,0,Ikigai
1820,0,1,1,0,0,0,0,0,1,0,-1,Ikigai
1821,0,1,0,0,2,0,1,2,0,3,3,Ikigai
1822,0,1,0,0,1,0,0,3,0,4,4,Ikigai
1823,0,1,0,1,1,0,0,0,0,1,1,Ikigai
1824,0,0,0,0,1,0,1,1,0,2,2,Ikigai
1825,0,2,0,0,2,0,1,2,0,2,2,Ikigai
1826,0,2,0,0,2,0,1,2,0,2,2,Ikigai
1827,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1828,0,1,0,0,1,1,0,1,0,2,2,Ikigai
1829,0,1,0,0,2,1,3,3,1,2,1,Ikigai
1830,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1831,0,1,0,0,1,0,0,1,0,2,2,Ikigai
1832,0,0,0,0,0,1,0,0,2,1,-1,Ikigai
1833,0,1,0,0,1,0,2,1,0,4,4,Ikigai
1834,0,1,0,0,0,0,0,1,0,2,2,Ikigai
1835,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1836,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1837,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1838,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1839,1,2,1,1,2,0,1,2,0,3,3,Ikigai
1840,1,1,0,0,1,0,1,1,1,2,1,Ikigai
1841,1,1,1,0,1,0,1,1,2,1,-1,Ikigai
1842,0,2,0,0,2,0,2,1,0,3,3,Ikigai
1843,0,1,0,0,3,0,1,3,0,5,5,Ikigai
1844,0,5,0,0,4,1,2,4,2,5,3,Ikigai
1845,2,3,0,2,2,1,0,2,2,2,0,Ikigai
1846,0,1,0,0,0,0,1,4,0,5,5,Ikigai
1847,0,1,0,0,1,1,0,0,0,2,2,Ikigai
1848,0,0,0,0,1,0,0,1,0,3,3,Ikigai
1849,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1850,0,1,0,0,2,0,1,2,0,2,2,Ikigai
1851,0,0,0,0,1,0,0,0,0,1,1,Ikigai
1852,0,1,0,0,1,1,1,1,1,1,0,Ikigai
1853,0,6,0,0,5,0,2,5,1,7,6,Ikigai
1854,0,1,0,0,1,0,1,1,0,1,1,Ikigai
1855,1,1,1,0,0,0,0,0,1,0,-1,Ikigai
1856,0,0,0,0,0,0,0,0,0,0,0,Ikigai
1857,0,0,0,0,0,0,0,0,0,1,1,Ikigai
1858,0,0,0,0,0,1,0,1,0,1,1,Ikigai
