,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
2529,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2530,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2531,0,0,0,0,1,0,0,0,0,1,1,Subconcious
2532,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2533,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2534,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2535,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2536,0,2,0,0,1,0,1,1,0,2,2,Subconcious
2537,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2538,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2539,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2540,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2541,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2542,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2543,0,1,0,0,2,0,1,1,0,2,2,Subconcious
2544,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2545,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2546,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2547,1,0,0,0,0,0,1,0,0,1,1,Subconcious
2548,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2549,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2550,0,2,1,0,2,0,0,1,1,3,2,Subconcious
2551,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2552,0,0,0,0,0,0,0,0,0,2,2,Subconcious
2553,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2554,0,0,0,0,1,0,0,0,0,1,1,Subconcious
2555,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2556,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2557,1,0,1,1,0,1,0,1,1,0,-1,Subconcious
2558,1,0,0,0,1,0,0,1,1,1,0,Subconcious
2559,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2560,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2561,0,1,0,0,1,0,1,2,0,2,2,Subconcious
2562,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2563,0,0,1,0,0,0,0,1,1,1,0,Subconcious
2564,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2565,1,1,0,1,1,0,1,2,1,1,0,Subconcious
2566,0,2,0,0,1,0,0,1,0,2,2,Subconcious
2567,0,2,0,2,2,0,2,3,0,4,4,Subconcious
2568,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2569,0,0,0,0,0,0,0,1,0,0,0,Subconcious
2570,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2571,1,0,0,1,1,1,1,2,2,2,0,Subconcious
2572,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2573,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2574,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2575,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2576,0,1,0,0,0,0,0,0,1,1,0,Subconcious
2577,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2578,0,1,0,0,2,0,1,2,0,2,2,Subconcious
2579,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2580,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2581,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2582,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2583,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2584,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2585,0,0,0,0,0,0,0,1,1,1,0,Subconcious
2586,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2587,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2588,0,2,0,0,2,0,1,2,0,3,3,Subconcious
2589,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2590,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2591,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2592,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2593,0,2,0,0,2,0,1,2,0,3,3,Subconcious
2594,0,1,0,0,1,0,1,3,0,2,2,Subconcious
2595,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2596,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2597,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2598,1,0,1,0,1,1,0,1,1,1,0,Subconcious
2599,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2600,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2601,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2602,0,1,0,0,1,1,1,1,1,2,1,Subconcious
2603,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2604,0,1,1,1,1,1,1,1,1,1,0,Subconcious
2605,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2606,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2607,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2608,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2609,1,0,0,0,0,0,0,0,1,1,0,Subconcious
2610,0,1,0,0,0,1,0,0,0,0,0,Subconcious
2611,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2612,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2613,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2614,0,1,0,0,1,1,1,1,0,1,1,Subconcious
2615,0,1,0,1,1,0,1,1,0,2,2,Subconcious
2616,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2617,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2618,0,0,0,0,1,0,0,1,0,2,2,Subconcious
2619,0,0,0,1,1,1,0,2,1,2,1,Subconcious
2620,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2621,1,1,1,0,0,0,0,0,1,1,0,Subconcious
2622,0,0,0,0,0,0,0,0,0,2,2,Subconcious
2623,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2624,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2625,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2626,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2627,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2628,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2629,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2630,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2631,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2632,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2633,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2634,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2635,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2636,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2637,0,1,0,1,0,0,0,0,0,0,0,Subconcious
2638,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2639,0,2,0,0,1,0,1,1,0,2,2,Subconcious
2640,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2641,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2642,0,0,0,1,1,0,1,1,0,1,1,Subconcious
2643,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2644,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2645,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2646,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2647,0,1,0,0,1,0,0,1,0,2,2,Subconcious
2648,0,1,0,0,1,0,0,1,1,1,0,Subconcious
2649,0,1,0,0,2,0,1,3,0,3,3,Subconcious
2650,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2651,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2652,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2653,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2654,0,1,0,1,1,1,1,1,1,2,1,Subconcious
2655,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2656,0,0,0,0,1,0,1,1,0,1,1,Subconcious
2657,0,2,0,0,2,0,1,1,1,3,2,Subconcious
2658,0,0,0,0,1,0,1,1,0,1,1,Subconcious
2659,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2660,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2661,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2662,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2663,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2664,0,1,0,0,3,0,1,4,0,5,5,Subconcious
2665,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2666,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2667,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2668,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2669,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2670,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2671,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2672,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2673,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2674,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2675,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2676,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2677,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2678,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2679,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2680,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2681,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2682,0,1,0,0,0,1,0,0,2,1,-1,Subconcious
2683,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2684,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2685,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2686,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2687,1,0,1,1,0,1,0,0,1,1,0,Subconcious
2688,0,2,0,0,1,0,1,1,0,1,1,Subconcious
2689,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2690,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2691,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2692,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2693,0,0,0,0,0,0,0,2,0,2,2,Subconcious
2694,0,0,1,0,0,1,0,0,0,1,1,Subconcious
2695,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2696,0,0,0,0,2,0,0,0,0,2,2,Subconcious
2697,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2698,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2699,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2700,0,1,0,1,1,0,1,1,0,1,1,Subconcious
2701,0,2,0,0,1,0,1,1,0,2,2,Subconcious
2702,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2703,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2704,0,1,0,0,2,0,0,1,0,2,2,Subconcious
2705,0,0,0,0,0,0,0,0,0,2,2,Subconcious
2706,1,2,0,0,2,0,2,2,0,3,3,Subconcious
2707,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2708,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2709,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2710,0,2,0,0,1,0,0,1,0,1,1,Subconcious
2711,0,1,0,1,0,0,0,0,0,0,0,Subconcious
2712,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2713,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2714,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2715,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2716,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2717,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2718,0,0,0,0,1,0,0,2,0,3,3,Subconcious
2719,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2720,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2721,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2722,0,1,0,0,1,0,1,2,0,2,2,Subconcious
2723,0,0,0,0,0,1,0,0,1,0,-1,Subconcious
2724,0,0,0,0,0,0,1,0,0,1,1,Subconcious
2725,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2726,0,0,0,1,1,0,0,1,0,2,2,Subconcious
2727,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2728,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2729,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2730,0,1,0,0,0,0,0,0,0,0,0,Subconcious
2731,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2732,0,1,0,1,1,0,1,1,0,1,1,Subconcious
2733,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2734,0,0,0,0,0,0,0,1,0,2,2,Subconcious
2735,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2736,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2737,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2738,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2739,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2740,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2741,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2742,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2743,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2744,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2745,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2746,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2747,0,1,0,0,0,0,0,0,0,1,1,Subconcious
2748,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2749,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2750,0,0,0,0,2,0,0,2,0,2,2,Subconcious
2751,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2752,0,0,0,0,0,1,0,0,2,0,-2,Subconcious
2753,0,0,0,0,1,0,1,1,0,1,1,Subconcious
2754,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2755,0,1,1,0,0,0,0,0,1,1,0,Subconcious
2756,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2757,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2758,0,0,0,0,0,1,0,1,1,1,0,Subconcious
2759,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2760,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2761,0,0,1,0,0,0,0,0,1,0,-1,Subconcious
2762,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2763,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2764,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2765,0,2,0,0,1,0,1,1,0,1,1,Subconcious
2766,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2767,1,0,1,1,0,1,0,1,1,0,-1,Subconcious
2768,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2769,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2770,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2771,0,1,0,0,0,0,0,0,1,0,-1,Subconcious
2772,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2773,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2774,0,1,0,0,2,0,1,2,0,4,4,Subconcious
2775,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2776,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2777,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2778,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2779,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2780,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2781,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2782,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2783,0,1,0,0,0,0,0,0,0,0,0,Subconcious
2784,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2785,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2786,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2787,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2788,0,1,0,0,0,0,0,0,0,0,0,Subconcious
2789,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2790,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2791,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2792,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2793,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2794,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2795,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2796,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2797,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2798,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2799,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2800,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2801,0,0,0,0,0,0,0,1,0,2,2,Subconcious
2802,1,0,0,0,0,0,0,1,1,1,0,Subconcious
2803,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2804,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2805,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2806,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2807,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2808,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2809,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2810,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2811,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2812,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2813,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2814,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2815,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2816,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2817,1,1,0,0,1,0,1,1,0,1,1,Subconcious
2818,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2819,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2820,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2821,1,1,1,0,0,0,0,0,1,0,-1,Subconcious
2822,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2823,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2824,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2825,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2826,1,0,1,0,1,1,0,1,1,1,0,Subconcious
2827,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2828,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2829,0,1,0,0,0,0,0,0,0,2,2,Subconcious
2830,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2831,0,0,0,1,1,0,0,1,0,2,2,Subconcious
2832,0,1,0,0,1,1,1,1,1,1,0,Subconcious
2833,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2834,0,0,0,0,0,1,0,0,1,0,-1,Subconcious
2835,0,0,0,0,1,0,0,0,0,1,1,Subconcious
2836,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2837,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2838,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2839,1,1,0,3,0,1,0,2,3,1,-2,Subconcious
2840,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2841,0,1,0,0,1,0,1,0,0,3,3,Subconcious
2842,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2843,0,0,0,0,0,0,0,0,0,2,2,Subconcious
2844,1,1,0,0,2,0,1,1,1,2,1,Subconcious
2845,0,0,0,0,1,0,0,1,0,2,2,Subconcious
2846,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2847,0,0,0,0,1,0,0,1,0,2,2,Subconcious
2848,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2849,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2850,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2851,0,0,0,0,0,1,0,1,1,0,-1,Subconcious
2852,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2853,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2854,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2855,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2856,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2857,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2858,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2859,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2860,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2861,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2862,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2863,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2864,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2865,0,2,0,0,1,0,1,1,0,1,1,Subconcious
2866,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2867,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2868,0,2,0,0,1,0,1,2,0,2,2,Subconcious
2869,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2870,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2871,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2872,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2873,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2874,0,2,0,0,1,1,1,1,0,1,1,Subconcious
2875,0,0,0,0,0,0,0,1,0,2,2,Subconcious
2876,0,1,0,0,0,0,0,0,0,0,0,Subconcious
2877,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2878,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2879,0,0,0,0,1,0,0,0,0,1,1,Subconcious
2880,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2881,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2882,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2883,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2884,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2885,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2886,0,0,0,1,0,0,0,1,0,0,0,Subconcious
2887,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2888,0,1,0,0,0,0,0,1,0,1,1,Subconcious
2889,0,1,0,1,2,0,1,1,0,2,2,Subconcious
2890,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2891,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2892,0,2,0,0,1,0,1,1,0,2,2,Subconcious
2893,0,0,0,0,0,0,0,0,0,2,2,Subconcious
2894,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2895,2,2,1,2,2,0,1,2,1,3,2,Subconcious
2896,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2897,0,1,0,1,1,0,1,4,0,2,2,Subconcious
2898,0,0,0,0,1,0,0,2,0,2,2,Subconcious
2899,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2900,0,2,1,0,1,0,1,1,1,2,1,Subconcious
2901,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2902,0,0,0,0,0,1,0,0,1,1,0,Subconcious
2903,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2904,0,0,0,0,2,0,1,1,0,2,2,Subconcious
2905,0,0,1,0,0,1,0,0,0,2,2,Subconcious
2906,0,1,0,0,2,0,2,2,0,2,2,Subconcious
2907,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2908,0,0,0,0,1,0,0,0,0,1,1,Subconcious
2909,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2910,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2911,0,0,0,0,1,0,0,1,0,1,1,Subconcious
2912,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2913,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2914,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2915,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2916,0,0,0,0,2,0,0,2,0,3,3,Subconcious
2917,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2918,0,0,0,1,0,0,0,0,1,0,-1,Subconcious
2919,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2920,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2921,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2922,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2923,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2924,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2925,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2926,0,0,0,0,1,0,0,0,0,3,3,Subconcious
2927,1,1,1,1,1,1,1,1,1,2,1,Subconcious
2928,0,1,0,0,2,0,1,3,0,4,4,Subconcious
2929,0,2,0,0,1,0,1,1,0,1,1,Subconcious
2930,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2931,0,0,0,1,0,0,0,0,0,1,1,Subconcious
2932,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2933,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2934,0,0,0,0,2,0,0,2,0,2,2,Subconcious
2935,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2936,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2937,0,0,0,0,0,0,0,0,0,2,2,Subconcious
2938,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2939,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2940,0,1,0,0,1,0,1,1,0,2,2,Subconcious
2941,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2942,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2943,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2944,0,1,0,0,2,0,1,2,0,2,2,Subconcious
2945,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2946,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2947,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2948,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2949,0,0,0,0,1,0,0,2,0,1,1,Subconcious
2950,0,0,0,0,0,0,0,0,1,0,-1,Subconcious
2951,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2952,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2953,0,0,0,0,0,0,0,0,0,1,1,Subconcious
2954,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2955,0,0,0,0,0,0,0,0,1,1,0,Subconcious
2956,0,0,0,1,0,1,0,0,1,1,0,Subconcious
2957,0,0,0,1,0,0,0,0,0,0,0,Subconcious
2958,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2959,0,1,0,0,1,1,0,0,1,1,0,Subconcious
2960,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2961,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2962,0,0,0,0,0,0,0,1,0,1,1,Subconcious
2963,1,1,1,1,1,0,0,1,0,1,1,Subconcious
2964,0,0,0,0,0,0,0,2,0,0,0,Subconcious
2965,0,1,0,0,1,0,0,1,0,1,1,Subconcious
2966,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2967,0,0,0,0,1,0,0,0,0,2,2,Subconcious
2968,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2969,0,1,0,0,1,0,1,2,0,1,1,Subconcious
2970,0,0,0,0,0,0,0,0,0,0,0,Subconcious
2971,0,1,0,1,1,1,1,2,1,3,2,Subconcious
2972,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2973,0,0,0,1,1,0,0,1,0,3,3,Subconcious
2974,0,1,0,0,1,0,1,2,1,1,0,Subconcious
2975,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2976,0,1,0,0,1,0,1,1,0,1,1,Subconcious
2977,0,0,0,0,1,0,0,1,0,1,1,Subconcious
