,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive,score,Book
1250,0,1,0,0,1,0,1,1,0,1,1,The Secret
1251,0,1,0,0,1,0,1,1,0,2,2,The Secret
1252,0,2,0,0,2,0,1,3,0,3,3,The Secret
1253,0,2,0,0,1,0,1,2,0,2,2,The Secret
1254,0,1,0,1,2,1,1,4,1,4,3,The Secret
1255,0,2,0,0,2,0,1,2,0,2,2,The Secret
1256,0,0,0,0,0,0,0,0,0,0,0,The Secret
1257,0,0,0,0,0,0,0,1,0,3,3,The Secret
1258,0,1,0,0,1,0,1,1,0,1,1,The Secret
1259,0,0,0,0,0,0,0,0,0,0,0,The Secret
1260,0,2,0,0,2,0,1,3,0,4,4,The Secret
1261,0,0,0,0,0,0,0,0,0,0,0,The Secret
1262,0,0,0,0,0,0,0,0,0,0,0,The Secret
1263,0,0,0,0,0,0,0,0,0,0,0,The Secret
1264,0,0,0,0,0,0,0,0,0,1,1,The Secret
1265,0,0,0,0,0,0,0,0,1,0,-1,The Secret
1266,0,0,0,0,0,0,0,0,0,0,0,The Secret
1267,0,1,0,0,1,0,1,1,0,1,1,The Secret
1268,0,0,0,0,0,0,0,0,0,0,0,The Secret
1269,0,1,0,0,1,0,1,1,0,1,1,The Secret
1270,0,2,0,0,1,0,0,1,0,1,1,The Secret
1271,0,0,0,0,0,0,0,0,1,0,-1,The Secret
1272,0,1,0,0,1,0,1,1,0,1,1,The Secret
1273,0,0,0,0,0,0,0,0,0,0,0,The Secret
1274,0,1,0,0,0,0,0,0,0,1,1,The Secret
1275,0,1,0,0,1,0,1,1,0,1,1,The Secret
1276,0,0,0,0,1,0,1,1,0,1,1,The Secret
1277,0,0,0,0,0,0,0,0,0,0,0,The Secret
1278,0,1,0,0,0,0,0,0,0,0,0,The Secret
1279,1,1,0,0,2,0,1,1,1,2,1,The Secret
1280,0,0,0,0,0,0,0,0,0,0,0,The Secret
1281,0,0,0,0,0,0,0,0,0,0,0,The Secret
1282,0,0,0,0,0,0,0,0,0,1,1,The Secret
1283,0,1,0,0,1,0,1,1,0,1,1,The Secret
1284,1,2,0,0,3,0,2,2,0,4,4,The Secret
1285,0,0,0,0,0,0,0,0,0,0,0,The Secret
1286,0,0,0,0,0,0,0,0,1,0,-1,The Secret
1287,0,0,0,0,0,0,0,0,0,0,0,The Secret
1288,0,0,0,0,0,0,0,0,0,0,0,The Secret
1289,0,0,0,0,0,0,0,0,0,2,2,The Secret
1290,0,0,0,0,0,0,0,0,0,0,0,The Secret
1291,0,0,0,0,0,0,0,0,0,0,0,The Secret
1292,0,0,0,0,0,0,0,0,0,0,0,The Secret
1293,0,0,0,0,0,0,0,0,0,0,0,The Secret
1294,0,0,0,0,1,0,0,1,0,1,1,The Secret
1295,0,0,0,0,0,0,0,1,0,0,0,The Secret
1296,0,0,0,0,0,0,0,0,0,0,0,The Secret
1297,0,1,0,0,1,0,0,1,0,1,1,The Secret
1298,0,0,0,0,0,0,0,0,0,0,0,The Secret
1299,0,1,0,0,0,0,0,0,1,1,0,The Secret
1300,0,0,0,0,0,0,0,0,0,0,0,The Secret
1301,0,1,0,0,1,0,1,1,0,1,1,The Secret
1302,0,1,0,0,1,0,0,1,0,1,1,The Secret
1303,0,1,0,0,1,0,1,1,0,1,1,The Secret
1304,0,0,0,0,0,0,0,0,0,0,0,The Secret
1305,0,0,0,0,0,0,0,0,0,0,0,The Secret
1306,0,1,0,0,1,0,1,1,0,1,1,The Secret
1307,0,3,0,0,4,0,1,3,0,4,4,The Secret
1308,1,1,1,1,1,0,0,1,0,1,1,The Secret
1309,0,0,0,0,0,0,0,0,0,0,0,The Secret
1310,0,1,0,0,1,0,1,1,0,1,1,The Secret
1311,0,0,0,0,0,0,0,0,0,0,0,The Secret
1312,0,0,0,0,0,0,0,0,0,0,0,The Secret
1313,0,1,0,0,1,0,1,1,0,1,1,The Secret
1314,0,0,0,1,0,0,0,0,0,0,0,The Secret
1315,0,0,0,0,0,0,0,1,0,0,0,The Secret
1316,0,0,0,0,0,0,0,0,0,0,0,The Secret
1317,0,1,0,0,1,0,1,1,0,1,1,The Secret
1318,0,1,0,0,1,0,1,1,0,1,1,The Secret
1319,0,0,0,0,0,0,0,0,0,0,0,The Secret
1320,0,0,0,0,0,0,0,0,0,0,0,The Secret
1321,0,1,0,0,1,0,1,1,0,1,1,The Secret
1322,0,1,0,0,1,0,1,1,0,1,1,The Secret
1323,0,0,0,0,0,0,0,0,0,0,0,The Secret
1324,0,0,0,0,0,0,0,0,0,0,0,The Secret
1325,0,0,0,0,0,0,0,0,0,0,0,The Secret
1326,0,0,0,0,0,0,0,0,0,0,0,The Secret
1327,0,0,0,0,0,0,0,0,0,0,0,The Secret
1328,0,1,0,0,2,0,0,1,0,2,2,The Secret
1329,0,0,0,0,0,0,0,0,0,0,0,The Secret
1330,0,1,0,0,0,0,0,0,0,0,0,The Secret
1331,1,1,1,1,1,1,1,2,1,3,2,The Secret
1332,0,0,0,0,0,0,0,0,0,0,0,The Secret
1333,0,0,0,0,1,0,0,0,0,1,1,The Secret
1334,0,1,0,0,1,0,1,1,0,1,1,The Secret
1335,1,2,0,0,2,0,2,2,0,2,2,The Secret
1336,0,1,0,0,1,0,1,1,0,1,1,The Secret
1337,0,1,0,0,1,0,1,1,0,1,1,The Secret
1338,0,1,0,0,1,0,1,1,0,2,2,The Secret
1339,0,0,0,0,0,0,0,0,0,0,0,The Secret
1340,0,0,0,0,0,0,0,0,0,0,0,The Secret
1341,0,0,0,0,0,0,0,0,0,0,0,The Secret
1342,0,0,0,0,1,0,0,1,0,1,1,The Secret
1343,0,0,0,0,0,0,0,0,0,0,0,The Secret
1344,0,0,0,0,0,0,0,0,0,0,0,The Secret
1345,0,2,0,0,2,0,1,2,0,2,2,The Secret
1346,0,1,0,0,1,0,1,2,0,2,2,The Secret
1347,0,0,0,0,0,0,0,0,0,0,0,The Secret
1348,0,0,0,0,0,0,0,0,0,2,2,The Secret
1349,0,0,0,0,0,0,0,0,0,0,0,The Secret
1350,0,0,0,0,0,0,0,0,1,1,0,The Secret
1351,0,0,0,0,0,0,0,0,0,0,0,The Secret
1352,0,1,0,0,1,0,0,0,0,1,1,The Secret
1353,0,1,0,0,1,0,1,1,0,1,1,The Secret
1354,0,0,0,0,0,0,0,0,0,2,2,The Secret
1355,0,1,0,0,1,0,1,1,0,1,1,The Secret
1356,0,0,0,0,0,0,0,0,0,0,0,The Secret
1357,1,2,1,1,2,1,1,2,1,2,1,The Secret
1358,0,1,0,0,1,0,1,1,0,1,1,The Secret
1359,0,1,0,0,1,0,1,1,0,1,1,The Secret
1360,0,1,0,0,1,0,1,1,0,1,1,The Secret
1361,0,0,0,0,0,0,0,1,0,1,1,The Secret
1362,0,0,0,0,0,0,0,0,0,0,0,The Secret
1363,0,1,0,0,1,0,1,1,0,1,1,The Secret
1364,0,0,0,0,0,0,0,0,0,0,0,The Secret
1365,0,0,0,0,0,0,0,0,0,0,0,The Secret
1366,0,0,0,0,0,0,0,0,0,0,0,The Secret
1367,0,0,0,0,0,0,0,0,0,0,0,The Secret
1368,0,0,0,0,0,0,0,1,0,0,0,The Secret
1369,1,0,0,0,0,0,0,0,1,1,0,The Secret
1370,0,1,0,0,1,0,1,1,0,1,1,The Secret
1371,0,0,0,0,0,0,0,0,0,0,0,The Secret
1372,0,0,0,0,0,0,0,1,0,0,0,The Secret
1373,0,0,0,0,0,0,0,0,0,0,0,The Secret
1374,0,0,0,0,0,0,0,0,0,0,0,The Secret
1375,0,1,0,0,2,0,1,1,0,2,2,The Secret
1376,0,0,0,0,0,0,0,0,0,0,0,The Secret
1377,0,0,0,0,1,0,0,0,0,1,1,The Secret
1378,0,0,0,0,1,0,1,1,0,2,2,The Secret
1379,0,0,0,0,0,0,0,0,0,0,0,The Secret
1380,0,1,0,0,1,0,1,1,0,1,1,The Secret
1381,0,0,0,0,0,0,0,0,0,0,0,The Secret
1382,0,0,0,0,1,0,1,1,0,1,1,The Secret
1383,0,0,0,0,0,0,0,0,0,0,0,The Secret
1384,0,0,0,0,1,0,0,1,0,1,1,The Secret
1385,1,0,1,0,0,0,0,0,1,1,0,The Secret
1386,0,0,0,0,0,0,0,0,0,0,0,The Secret
1387,0,0,0,0,0,0,0,0,0,0,0,The Secret
1388,0,1,0,0,1,0,1,1,0,1,1,The Secret
1389,0,0,0,0,0,0,0,0,0,0,0,The Secret
1390,1,1,0,1,1,1,0,1,1,1,0,The Secret
1391,0,0,0,0,0,0,0,0,0,0,0,The Secret
1392,0,1,0,0,1,0,0,1,0,1,1,The Secret
1393,0,0,0,0,0,0,0,1,0,0,0,The Secret
1394,0,1,0,0,0,0,0,0,0,0,0,The Secret
1395,0,0,0,0,1,0,1,1,0,1,1,The Secret
1396,0,0,0,0,0,0,0,0,0,0,0,The Secret
1397,0,0,0,0,0,0,0,0,0,0,0,The Secret
1398,0,1,0,0,1,0,1,1,0,1,1,The Secret
1399,0,1,0,0,1,0,1,1,0,1,1,The Secret
1400,0,1,0,0,1,0,1,1,0,2,2,The Secret
1401,0,1,0,0,1,0,1,1,0,1,1,The Secret
1402,0,2,0,0,1,0,0,0,0,2,2,The Secret
1403,0,0,0,0,1,0,0,0,0,1,1,The Secret
1404,0,0,0,0,1,0,0,0,0,1,1,The Secret
1405,0,0,0,0,0,0,0,0,0,0,0,The Secret
1406,0,0,0,0,0,0,0,0,0,0,0,The Secret
1407,0,0,0,0,0,0,0,0,0,0,0,The Secret
1408,0,0,0,0,0,0,0,0,0,0,0,The Secret
1409,0,0,0,0,0,0,0,0,0,0,0,The Secret
1410,0,0,0,0,0,0,0,0,0,0,0,The Secret
1411,0,0,0,1,0,0,0,0,0,0,0,The Secret
1412,0,1,0,0,2,0,1,2,0,2,2,The Secret
1413,0,1,0,0,1,0,1,1,0,1,1,The Secret
1414,0,0,0,0,0,0,0,0,0,0,0,The Secret
1415,0,0,0,0,0,0,0,0,0,1,1,The Secret
1416,0,3,0,1,3,0,1,3,0,4,4,The Secret
1417,0,0,0,0,0,0,0,0,0,0,0,The Secret
1418,0,0,0,0,0,0,0,0,0,0,0,The Secret
1419,0,0,0,0,0,0,0,0,0,0,0,The Secret
1420,0,0,0,0,0,0,0,0,0,0,0,The Secret
1421,0,0,0,0,0,0,0,1,0,1,1,The Secret
1422,0,0,0,0,1,0,0,1,0,1,1,The Secret
1423,0,1,0,0,1,0,1,1,0,1,1,The Secret
1424,0,0,0,0,0,0,0,0,0,0,0,The Secret
1425,0,1,0,0,1,0,1,1,0,1,1,The Secret
1426,0,0,0,0,0,0,0,0,0,0,0,The Secret
1427,0,0,0,0,1,0,0,1,0,2,2,The Secret
1428,0,0,0,0,0,0,0,0,0,1,1,The Secret
1429,0,1,0,0,1,0,1,1,0,1,1,The Secret
1430,0,1,0,0,1,0,1,1,0,1,1,The Secret
1431,0,0,0,0,0,0,0,0,0,0,0,The Secret
1432,0,0,0,0,0,0,0,0,0,0,0,The Secret
1433,0,0,0,0,0,0,0,0,0,0,0,The Secret
1434,0,1,0,0,1,0,1,1,0,1,1,The Secret
1435,0,0,0,0,0,0,0,0,0,0,0,The Secret
1436,0,1,0,0,1,0,1,1,0,1,1,The Secret
1437,0,0,0,0,0,0,0,0,0,0,0,The Secret
1438,0,0,0,0,0,0,0,0,0,0,0,The Secret
1439,0,0,0,0,1,0,1,1,0,1,1,The Secret
1440,0,0,0,0,0,0,0,0,0,0,0,The Secret
1441,0,0,0,0,1,0,0,1,0,1,1,The Secret
1442,0,0,0,0,0,0,0,0,0,1,1,The Secret
1443,0,0,0,0,0,0,0,0,0,0,0,The Secret
1444,1,0,1,1,0,1,0,0,1,0,-1,The Secret
1445,0,0,0,0,1,0,0,0,0,1,1,The Secret
1446,0,0,0,0,0,0,0,1,0,0,0,The Secret
1447,1,1,0,1,1,0,2,1,0,1,1,The Secret
1448,0,0,0,0,0,0,0,0,0,0,0,The Secret
1449,0,1,0,0,2,0,1,1,0,2,2,The Secret
1450,0,0,0,0,0,0,0,0,0,0,0,The Secret
1451,0,0,0,0,0,0,0,0,0,0,0,The Secret
1452,0,1,0,0,1,0,1,1,0,1,1,The Secret
1453,0,0,0,0,0,0,0,0,0,0,0,The Secret
1454,0,1,0,0,1,0,1,1,0,1,1,The Secret
1455,0,1,0,0,1,0,1,1,0,1,1,The Secret
1456,0,0,0,0,0,0,0,0,0,0,0,The Secret
1457,0,0,0,0,0,0,0,1,0,0,0,The Secret
1458,0,1,0,0,1,0,1,1,0,1,1,The Secret
1459,0,1,0,0,1,0,1,1,0,1,1,The Secret
1460,0,0,0,0,0,0,0,0,0,0,0,The Secret
1461,0,0,0,0,0,0,0,0,0,0,0,The Secret
1462,0,0,0,0,0,0,0,0,0,0,0,The Secret
1463,0,1,0,0,1,0,1,1,0,1,1,The Secret
1464,0,0,0,0,1,0,0,1,0,1,1,The Secret
1465,0,0,0,0,0,0,0,0,0,0,0,The Secret
1466,0,1,0,0,1,0,1,1,0,1,1,The Secret
1467,0,0,0,0,0,0,0,1,0,1,1,The Secret
1468,0,1,0,0,1,0,1,1,0,1,1,The Secret
1469,0,0,0,0,0,0,0,0,0,0,0,The Secret
1470,0,0,0,0,0,0,0,0,0,0,0,The Secret
1471,0,1,0,0,1,0,1,1,0,1,1,The Secret
1472,0,1,0,0,1,0,1,1,0,1,1,The Secret
1473,0,0,0,0,0,0,0,0,0,0,0,The Secret
1474,0,3,0,0,1,0,0,2,0,1,1,The Secret
1475,0,0,0,0,0,1,0,0,1,1,0,The Secret
1476,0,0,0,0,0,0,0,0,0,0,0,The Secret
1477,0,0,0,0,0,0,0,0,0,0,0,The Secret
1478,0,0,0,0,0,0,0,0,0,0,0,The Secret
1479,0,0,0,0,0,0,0,0,0,0,0,The Secret
1480,0,3,0,0,2,0,1,2,0,2,2,The Secret
1481,0,0,0,0,0,0,0,0,0,0,0,The Secret
1482,0,0,0,0,1,0,0,0,0,1,1,The Secret
1483,0,1,0,0,1,0,1,1,0,1,1,The Secret
1484,0,0,0,0,1,0,0,2,0,1,1,The Secret
1485,0,0,0,0,0,0,0,0,0,0,0,The Secret
1486,0,0,0,0,1,0,0,1,0,1,1,The Secret
1487,0,0,0,0,0,0,0,0,0,0,0,The Secret
1488,0,0,0,1,0,0,0,0,0,1,1,The Secret
1489,0,0,0,0,0,0,0,0,0,0,0,The Secret
1490,1,2,0,0,2,0,2,3,0,2,2,The Secret
1491,1,0,1,1,0,1,0,0,1,0,-1,The Secret
1492,0,0,0,0,0,0,0,0,0,0,0,The Secret
1493,0,1,0,0,1,1,0,1,1,2,1,The Secret
1494,0,1,0,0,1,0,1,1,0,1,1,The Secret
1495,0,0,0,0,0,0,0,0,0,0,0,The Secret
1496,0,0,0,0,0,0,0,0,0,0,0,The Secret
1497,0,0,0,0,0,0,0,0,0,1,1,The Secret
1498,0,1,0,0,1,0,1,1,0,1,1,The Secret
1499,0,0,0,0,0,0,0,0,0,0,0,The Secret
1500,0,0,0,0,0,0,0,1,0,0,0,The Secret
1501,0,0,0,1,0,0,0,0,0,1,1,The Secret
1502,1,1,0,0,1,0,1,1,0,1,1,The Secret
1503,0,0,0,0,0,0,0,0,0,0,0,The Secret
1504,0,0,0,0,0,0,0,0,0,0,0,The Secret
1505,0,0,0,0,0,0,0,0,0,0,0,The Secret
1506,0,0,0,0,0,0,0,0,0,0,0,The Secret
1507,0,2,0,0,1,0,0,1,0,2,2,The Secret
1508,0,0,0,0,0,0,0,0,0,0,0,The Secret
1509,0,1,0,0,1,0,1,1,0,1,1,The Secret
1510,0,0,0,0,0,0,0,0,0,0,0,The Secret
1511,0,2,0,0,1,0,1,1,0,3,3,The Secret
1512,0,0,0,0,0,0,0,0,0,0,0,The Secret
1513,0,1,0,0,1,0,1,1,0,1,1,The Secret
1514,0,0,0,0,0,0,0,0,0,1,1,The Secret
1515,0,0,0,0,0,0,0,0,0,0,0,The Secret
1516,0,0,0,0,0,0,0,0,0,0,0,The Secret
1517,0,1,0,0,1,0,1,1,0,1,1,The Secret
1518,0,1,0,0,1,0,1,1,0,1,1,The Secret
1519,0,0,0,0,0,0,0,0,0,0,0,The Secret
1520,0,1,0,0,1,0,1,1,0,1,1,The Secret
1521,0,1,0,0,1,0,1,1,0,1,1,The Secret
1522,0,0,0,0,0,0,0,0,0,0,0,The Secret
1523,0,0,0,0,1,0,0,2,1,1,0,The Secret
1524,0,0,0,0,0,0,0,0,1,2,1,The Secret
1525,0,1,0,0,1,0,0,0,0,1,1,The Secret
1526,0,0,0,0,0,0,0,0,0,1,1,The Secret
1527,1,1,0,1,1,1,2,1,1,1,0,The Secret
1528,0,0,0,0,0,0,0,1,0,1,1,The Secret
1529,0,0,0,0,1,0,0,2,0,2,2,The Secret
1530,0,1,0,0,0,0,0,0,0,2,2,The Secret
1531,0,1,0,0,1,0,1,1,0,1,1,The Secret
1532,0,1,0,0,3,0,0,2,0,3,3,The Secret
1533,0,1,0,0,0,0,0,0,0,0,0,The Secret
1534,0,0,0,0,0,0,0,1,0,0,0,The Secret
1535,0,0,0,0,0,0,0,0,0,2,2,The Secret
1536,0,0,0,0,0,0,0,0,1,0,-1,The Secret
1537,0,1,0,0,1,0,0,2,0,3,3,The Secret
1538,0,1,0,0,2,0,1,2,0,3,3,The Secret
1539,0,1,1,1,1,1,1,1,1,3,2,The Secret
1540,0,0,0,0,0,0,0,0,0,1,1,The Secret
1541,0,0,0,0,0,0,0,0,0,1,1,The Secret
1542,0,0,0,0,0,0,0,0,0,0,0,The Secret
1543,0,1,0,0,0,0,0,1,0,1,1,The Secret
1544,0,0,0,0,0,0,0,0,0,0,0,The Secret
1545,0,0,0,1,0,0,0,0,0,0,0,The Secret
1546,0,0,0,0,0,0,0,0,0,0,0,The Secret
1547,0,1,0,0,0,0,0,0,0,1,1,The Secret
1548,0,0,0,0,0,0,0,0,0,0,0,The Secret
1549,0,0,0,0,0,0,0,0,0,0,0,The Secret
1550,0,0,0,0,0,0,0,0,0,0,0,The Secret
1551,0,0,0,0,1,0,1,1,0,1,1,The Secret
1552,0,1,0,0,1,0,1,1,0,2,2,The Secret
1553,0,0,0,0,0,0,0,1,0,0,0,The Secret
1554,0,1,0,0,1,0,1,1,0,1,1,The Secret
1555,0,0,0,0,0,0,0,0,0,0,0,The Secret
1556,0,1,0,0,1,0,1,2,0,2,2,The Secret
1557,0,0,0,0,1,0,0,1,0,1,1,The Secret
1558,0,1,0,0,0,0,0,0,0,1,1,The Secret
1559,0,0,0,0,1,0,0,1,0,1,1,The Secret
1560,0,1,0,0,0,0,0,0,0,0,0,The Secret
1561,0,0,0,0,0,0,0,0,0,0,0,The Secret
1562,0,0,0,0,0,0,0,0,0,0,0,The Secret
1563,0,2,0,0,0,0,0,0,0,0,0,The Secret
1564,0,0,0,0,0,0,0,0,0,0,0,The Secret
1565,0,1,0,0,1,0,1,1,0,3,3,The Secret
1566,0,0,0,0,0,0,0,0,0,0,0,The Secret
1567,0,1,0,1,1,1,0,2,2,1,-1,The Secret
1568,0,0,0,0,1,0,0,1,0,1,1,The Secret
1569,0,0,0,0,1,0,0,0,0,2,2,The Secret
1570,0,2,0,0,1,0,1,2,0,2,2,The Secret
1571,0,0,0,0,0,0,0,0,0,0,0,The Secret
1572,0,0,0,0,0,0,0,0,0,0,0,The Secret
1573,0,0,0,0,0,0,0,0,0,0,0,The Secret
1574,0,0,0,0,0,0,0,0,0,0,0,The Secret
1575,0,0,0,0,0,0,0,0,0,0,0,The Secret
1576,0,0,0,0,0,0,0,0,0,0,0,The Secret
1577,0,0,0,0,2,0,0,0,0,2,2,The Secret
1578,0,0,0,0,0,0,0,0,0,0,0,The Secret
1579,0,0,0,0,0,0,0,1,0,1,1,The Secret
1580,0,1,0,0,1,0,1,1,0,2,2,The Secret
1581,0,0,0,0,0,0,0,0,0,0,0,The Secret
1582,0,1,0,0,1,0,1,1,0,1,1,The Secret
1583,0,1,0,0,1,0,1,2,0,2,2,The Secret
1584,0,0,0,0,0,0,0,0,0,0,0,The Secret
1585,0,0,0,0,0,0,0,0,0,0,0,The Secret
1586,0,0,0,1,0,1,0,0,2,0,-2,The Secret
1587,0,1,0,0,1,0,1,1,0,1,1,The Secret
1588,0,0,0,0,0,0,0,0,0,0,0,The Secret
1589,0,0,0,1,0,0,0,0,0,0,0,The Secret
1590,0,0,0,0,0,0,0,0,0,0,0,The Secret
1591,0,0,0,0,1,0,0,1,0,1,1,The Secret
1592,0,0,0,0,0,0,0,0,0,0,0,The Secret
1593,0,0,0,0,0,0,0,0,0,0,0,The Secret
1594,0,2,0,0,2,0,0,1,0,3,3,The Secret
1595,0,0,0,0,0,0,0,1,0,2,2,The Secret
1596,0,1,0,0,2,0,0,1,0,2,2,The Secret
1597,0,0,0,0,0,0,0,1,0,1,1,The Secret
1598,0,1,0,0,2,0,1,1,0,2,2,The Secret
1599,0,0,0,0,1,0,0,1,0,1,1,The Secret
1600,0,0,0,0,1,0,0,1,0,1,1,The Secret
1601,0,0,0,0,0,0,0,0,0,0,0,The Secret
1602,0,0,0,0,1,0,0,1,0,2,2,The Secret
1603,0,1,0,0,1,0,1,1,0,1,1,The Secret
1604,0,1,0,0,1,0,0,2,0,2,2,The Secret
1605,1,0,1,0,0,1,0,0,1,0,-1,The Secret
1606,0,1,0,0,1,0,1,1,1,1,0,The Secret
1607,0,0,0,0,1,1,0,3,1,4,3,The Secret
1608,0,0,0,0,0,0,0,0,0,0,0,The Secret
1609,0,0,0,0,0,0,0,0,0,0,0,The Secret
1610,0,0,0,0,0,0,0,0,0,0,0,The Secret
1611,0,0,0,0,0,0,0,0,0,0,0,The Secret
1612,0,0,0,0,0,0,0,0,0,0,0,The Secret
1613,0,1,0,0,1,0,1,1,0,1,1,The Secret
1614,0,1,0,0,1,0,1,1,0,1,1,The Secret
1615,0,0,0,0,1,0,0,0,0,1,1,The Secret
1616,0,1,0,0,0,0,0,0,0,0,0,The Secret
1617,0,0,0,0,1,0,0,1,0,1,1,The Secret
1618,0,0,0,0,0,0,0,0,1,0,-1,The Secret
1619,1,2,0,1,3,1,2,1,1,3,2,The Secret
1620,0,0,0,0,0,0,0,0,0,1,1,The Secret
1621,0,1,0,0,0,0,0,0,0,0,0,The Secret
1622,1,2,0,0,2,0,2,1,0,3,3,The Secret
1623,0,0,0,0,0,0,0,0,0,0,0,The Secret
1624,0,0,0,0,0,0,0,0,0,0,0,The Secret
1625,0,0,0,0,1,0,0,1,0,1,1,The Secret
1626,0,2,0,0,1,0,0,1,0,2,2,The Secret
1627,0,1,0,0,1,0,1,1,0,1,1,The Secret
1628,0,1,0,1,0,0,1,2,0,1,1,The Secret
1629,0,0,0,0,0,0,0,0,0,0,0,The Secret
1630,0,1,0,0,1,0,1,1,0,3,3,The Secret
1631,0,0,0,0,1,0,0,3,0,2,2,The Secret
1632,0,0,0,0,0,0,0,0,0,0,0,The Secret
1633,0,0,0,0,0,0,0,1,0,2,2,The Secret
1634,0,0,0,0,0,0,0,0,0,0,0,The Secret
1635,0,0,0,0,0,0,0,0,0,0,0,The Secret
1636,0,1,0,0,1,0,1,1,0,1,1,The Secret
1637,0,1,0,0,1,0,1,1,0,1,1,The Secret
1638,0,0,0,0,0,0,0,0,0,0,0,The Secret
1639,0,0,0,0,0,0,0,1,0,0,0,The Secret
1640,0,0,0,0,0,0,0,1,0,0,0,The Secret
1641,0,0,0,0,0,0,0,1,0,0,0,The Secret
1642,1,0,0,0,0,0,0,1,1,1,0,The Secret
1643,0,1,0,0,1,0,1,1,0,1,1,The Secret
1644,0,0,0,0,0,0,0,0,0,0,0,The Secret
1645,0,0,0,0,0,0,0,0,0,0,0,The Secret
1646,0,1,0,0,1,0,1,1,0,1,1,The Secret
1647,0,0,0,0,0,0,0,1,0,0,0,The Secret
1648,0,0,0,0,0,0,0,1,0,1,1,The Secret
1649,0,1,0,0,1,1,1,1,1,1,0,The Secret
1650,0,0,0,0,0,0,0,0,0,0,0,The Secret
1651,0,0,0,0,0,0,0,0,0,0,0,The Secret
1652,0,0,0,0,1,0,1,2,0,1,1,The Secret
1653,0,0,0,0,0,0,0,0,0,0,0,The Secret
1654,0,1,0,0,1,0,1,1,0,1,1,The Secret
1655,0,0,0,0,1,0,0,0,0,1,1,The Secret
1656,0,1,0,0,1,0,1,1,0,1,1,The Secret
1657,0,1,0,0,1,0,1,1,0,1,1,The Secret
1658,0,0,0,0,1,0,0,1,0,1,1,The Secret
1659,0,0,0,0,0,0,0,0,0,0,0,The Secret
1660,0,1,0,0,1,0,1,1,0,1,1,The Secret
1661,0,1,0,0,1,0,1,0,0,2,2,The Secret
1662,0,2,0,0,2,0,1,2,0,3,3,The Secret
1663,0,0,0,0,0,0,0,0,0,0,0,The Secret
1664,0,1,0,0,1,0,1,1,0,1,1,The Secret
1665,0,0,0,0,1,0,0,0,0,1,1,The Secret
1666,0,1,0,0,1,0,1,1,0,1,1,The Secret
1667,0,0,0,0,0,0,0,0,0,0,0,The Secret
1668,0,0,0,0,1,0,1,2,0,3,3,The Secret
1669,0,0,0,0,0,0,0,0,0,0,0,The Secret
1670,0,0,0,0,0,0,0,0,0,1,1,The Secret
1671,0,0,0,0,1,0,0,1,0,1,1,The Secret
1672,0,0,0,0,0,0,0,0,0,0,0,The Secret
1673,0,0,0,0,0,0,0,0,0,0,0,The Secret
1674,0,1,0,0,1,1,1,1,0,1,1,The Secret
1675,0,1,0,0,1,0,1,1,0,1,1,The Secret
1676,0,0,0,0,0,0,0,0,0,0,0,The Secret
1677,0,1,0,0,1,0,1,1,0,1,1,The Secret
1678,0,0,0,0,0,0,0,0,0,0,0,The Secret
1679,0,0,0,0,0,0,0,0,0,0,0,The Secret
1680,0,0,0,0,1,0,0,1,0,1,1,The Secret
1681,0,0,0,0,1,0,0,1,0,1,1,The Secret
1682,0,1,0,0,2,0,1,2,0,2,2,The Secret
1683,0,0,0,0,0,0,0,0,0,0,0,The Secret
1684,0,1,0,0,1,0,1,1,0,1,1,The Secret
1685,0,0,0,0,0,0,0,0,0,0,0,The Secret
1686,0,1,0,1,1,0,1,1,0,1,1,The Secret
1687,0,0,0,0,0,0,0,0,0,0,0,The Secret
1688,0,1,0,0,1,0,1,1,0,1,1,The Secret
1689,0,0,0,0,0,0,0,0,0,0,0,The Secret
1690,0,1,0,0,1,0,1,1,0,1,1,The Secret
1691,0,1,0,0,1,0,1,1,0,1,1,The Secret
1692,0,1,0,0,1,0,1,1,0,1,1,The Secret
1693,0,1,0,0,0,0,0,1,0,0,0,The Secret
1694,0,0,0,0,1,0,0,1,0,1,1,The Secret
1695,0,2,0,0,2,0,2,2,0,3,3,The Secret
1696,0,0,0,0,1,0,1,1,0,1,1,The Secret
1697,0,1,0,0,2,0,0,2,0,2,2,The Secret
1698,0,0,0,0,1,0,0,3,0,1,1,The Secret
1699,0,0,0,0,0,0,0,0,0,0,0,The Secret
1700,0,0,0,0,1,0,0,0,0,1,1,The Secret
1701,0,1,0,0,1,0,1,1,0,3,3,The Secret
1702,0,0,0,0,1,0,1,1,0,1,1,The Secret
1703,0,0,0,0,0,0,0,0,0,0,0,The Secret
1704,0,0,0,1,0,0,0,2,0,0,0,The Secret
1705,0,1,0,0,1,0,1,1,0,1,1,The Secret
1706,0,1,0,0,1,0,1,1,0,1,1,The Secret
1707,0,0,0,0,0,0,0,0,0,0,0,The Secret
1708,0,1,0,0,2,0,1,3,0,3,3,The Secret
1709,0,0,0,0,0,0,0,0,0,0,0,The Secret
1710,0,0,0,0,0,0,0,1,0,0,0,The Secret
1711,0,1,0,0,1,0,1,1,0,1,1,The Secret
1712,0,0,0,0,0,0,0,0,0,0,0,The Secret
1713,0,0,0,0,0,0,0,1,0,1,1,The Secret
